target,text
0,"Hmmm, no tweets being sent to my phone. So sad, i dont know what anyone is up to "
0,@nscaletti i concur!  i haven't read ulysses though.    but i adore &quot;the dead.&quot;
0,@dkmorales I have to work   BOO
0,@NicolaRobertsUK lets just say we got an unwelcomed reg 
0,@Disc0Fidget oh probably not since im 10 minutes late already on reading that  hahah
0,Widget Top Comentaristas fail again 
0,@JanSimpson funny thing is i'm a great cook. i just don't like doing it. tedium!!! 
0,"@brittanynoel went to your blog, no pics of beach "
0,@kpedraja Having massive lens fail. Everywhere's back ordered for months and eBay has 'em for 2x cost 
0,My nose is stuffy! 
0,@bradbellyeah Heard about the show at work - interested? I have no in... 
0,Hello everybody...try not to fall a sleep. because thunderstorm kept met awake all night 
0,isnt doing to good 
0,Gym timee! The who knows...who wants to visit me in delawareeeee  I'm lonely without my friends
0,she left to get milk and never came back 
0,going to see what Goju karate is about today.  If looks good got another thing to add to my list of pain.... 
0,@mibgames we will miss you lots too 
0,@badgesbyquake But I'm a vegetarian! 
0,today sucks....because xbox live is down 
0,@Kerri_with_a_K    Just re-pinged iTunes to update it.
0,And she's always telling me my boss is only nice to me because i'm new.  I like to think he's nice because we get along.
0,anyone replacing their old Iphone with the new version? daughter had hers stolen in St Lucia  - had it 3 months 
0,"Planning supper for the girls who are coming to spend the night.  Pep talking myself how I used to do w/ T, keep positive spirit, faith.  "
0,i give up trying to have  god birthday. Hmph 
0,Wow..i'm hardly ever on twitter anymore.  whats wrong with me?! Lol.
0,I wish I was made of awesome 
0,made perfect pancakes for tim and burned mine!! no breakfast for me! 
0,"i havnt worn jeans in so long, hatee this cold weatherrr "
0,http://twitpic.com/7jzy3 - my gingerkits. wobble has an eye infection 
0,@MadCoreyLee  I don't remember pizza. I remember the food tickets though...then the change to the ticketless system
0,"@Julio745 MEANIE, you laughed at my misfrortune  Wanna taco?"
0,Now the Eagle. Molly's too short 
0,It's TOO HOT! 
0,Finished my presentation for tomorrow at work. Made in Keynote! Had to export to Powerpoint unfortunately   Anyway... #squarespace
0,@jakemonO unfortunately keyboard layouts is not a java problem 
0,so bored ppl x hate beeing ill x 
0,Wish I could remap the Fn and Ctrl keys on my Ideapad... 
0,Is watching Yu-Gi-Oh 5D's on Cartoon Network now! I called my friend if he could come over 2 sk8 but he's at his uncle's house right now. 
0,@james yes thanks - the site has been down and slow off and on this morning 
0,is doing homework.... yawn 
0,@ShottaDru where were u wed nite? I was hoping to see u. I was sure u'd be there 
0,@Wilisinvisible wil! twitter is the most hideous thing i've ever experienced  please don't tell me you understand it!? haha
0,I miss my TiVo 
0,@H0llywoodWh0re I can't begin to imagine your pain - my guy suffers constantly from pain brought on by helicopter crash yrs ago 
0,@IngPrince no 
0,"Maaaan, skype is not working. damn annoying. really wanna talk to her too.. "
0,"You already know   I am so alone and stuff and I'm am writing you a note, not about this just a notep"
0,I have to be up tonight for Famitsu Wednesday. And just as I got over my last bout of Insomnia 
0,I called time warner cable and talked them into giving me $5 off per month and 20+ channels. but I couldn't swing free HBO 
0,is freezing in the office.....ac is on full throttle  
0,Left my heart in San Francisco 
0,"I need to go home and sleep.  And no more basketball to watch, season doneeeee "
0,Had a great time with the boys last night. I miss them!! 
0,"With budget cuts, I think my dream of and chances of being a TA when I'm in grad school has been diminished. "
0,"bored, bored, bored, I really wish I was back at uni.... I can't believe I'm thinking that but I have nothing to do "
0,time for OLTL and i cant watch 
0,I am bored to tears.  Maybe some milk will help!
0,@stevedugan I really can't swim!  I have to go to this thing @ RMU tomorro in the morning but that's it!
0,Where the hell can i get a hashbrown?! 
0,@Vana28 hi where did you see him? I wish I could see him 
0,Can't find my pink nail polish 
0,This movie (losing isaiah) always makes me cry 
0,@SamGuevara  ur going to ny without twitter ?  meanie
0,Had popeye's chicken for lunch and I swear there was more greese than chicken in there 
0,american eagle discontinued my fav jeans!! wtf!!! 
0,@chelseahorton I know 
0,@danelle I can't send you a direct Tweet.  But you can email me the recipe at cassy.loseke@gmail.com! Sooooo excited!!!
0,"@momminitup In the rare case where the mom's not dead, she's either crazy, mean or plain incompetent "
0,is being productive... 
0,"@ZMoose12 USD slightly up, but not nearly enough to offset the losses. -7.5% over lunch "
0,In the house chillin . About to go sumwhere with my BFF . Its boring 
0,tommorow it's gonna be sunnnyyy!no rain but friday BIG CLOUDSSS 
0,i wish juniors could try out for jv soccer 
0,Work all day and my back is absolutely killing me  maybe running will make it better
0,@lynsoliver so I'm told   I am very tempted though.  Apparently O2 only have the monopoly until next year then it's a free for all . . .
0,za beast hates me 
0,"just got sad, although sadly expected, news from a friend "
0,i W0NDER y HE HASNT TALKED T0 ME iN AWHiLE 
0,I for one am not very happy with my Art Direction I class 
0,don't do what I just did and look at police brutality videos from Iran.  Masked men beating the crap  out of people   I'm pissed now.
0,"I'm bored, videogames don't impress me like they use to "
0,havent been twittering in awhile  busy at work .. 
0,Wires wires and more wires. Thank god(s) online transfers start soon. But then I won't have any excuses to be off the line. 
0,I'm allergic to my mo monay. poor dog. 
0,@KMoodie : mine is fine. About to have some Mexican for lunch. Can I come get in the bed though? I'm tired but I gotta make this money 
0,"@raider1990 you said that to make me jealous. don't play, i already know! "
0,@Lil_hermie i'm at work 
0,"I despise junk e-mails! I thought those were so 90's, guess not "
0,i am so so sick. my head has not stopped pounding for the whole day. gonna finish laying down &amp; possibly sleep some more 
0,"@_Grifter_ It's terrible, I know.  I did it for years "
0,Well now all I can do is hope that they come to the mall now 
0,"@ericbuffalo   the sauce was too sweet.  not enough acid to balance flavors.  2 much breading, not enough ckn. noodles were mushy.  "
0,@_emkay Thanks hun!!  Lack of sleep and stress finally caught up with me 
0,is really upset that she may possible have to wait longer than a year to see JB next 
0,dress rehearsal tonight!! show tomorrow and thursday...i really hope i don't fall 
0,LVaTT went from #4 on trending topics to #5  let's make it number 1!!!
0,"my teeth are beginning to hurt again, ugh "
0,@rumparooz I missed the  #clothdiapers chat too  Hopefully next week. Mondays are always super busy for me.
0,@JonathanRKnight So my friend @ayoobitch is waiting for you to add her 
0,Getting a shot 
0,"Julio is with his bi-sexual girlfriend, and Chris is sleeping... again. Nobody to shoot hoops with "
0,@allxdr I'm not sure if I like it.. 
0,I would love to go to bed now but Im not even close to sleepy 
0,"Belated apologies to @rsmck @gpatnava for not responding to @ replies, bloody Twitter hides them by default "
0,@SweetTartelette Oh Helen...so sorry.  My mom and I have done it to each other and it was always alright the next time we spoke.
0,@starshaped That is really heartbreaking.  That's all lots of kids have.
0,can't move my neck 
0,"@sarahbeery as an ENFP, i'm too feeling, too perceptive and have too much intuition that i either piss people off or get it wrong "
0,we just drifted apart really...and he sort of found someone else  yes wine aplenty...off to the gym with my Mum!speak to you later xxx
0,@maddiehelman Haha...sorry i shouldn't be laughing  in a couple of days u should feel like 80 % better. the first couple of days are rough
0,@carlyy21 I left last night  I was there from the 4th through the 15th
0,leaving to go to marias soon. sooo tired and my legs hurt 
0,@kajolica lol i know  im not on my A-Game today.
0,@LydiaBarling mwah!!! I'm drinking  wish u were here
0,just had to delete his first prom from his life... harder feat than i thought it'd be 
0,"@3rdparty Also, that sucks about your bike  I live right near that park."
0,school work cleaning house 
0,@inspiremetoday Can't see any comment. 
0,The pool is much more enjoyable the fewer people are at it 
0,@coollike happened to me yesterday. Instead my editing software became completely corrupted  just finishing editing now.
0,not sure what to do tonight.  hmm
0,watching the soaps.. tired and bored 
0,@hellwithglitter That is terribly unfortunate  Maybe I'll just make PK get their passports to play a special show across the pond for you!
0,@Conceptmusic alll the way  it happened so quick they just hurt a little
0,"Off for food then to get ready for last show tonight - Saratoga, back home tomorrow  x"
0,i need to go and exercise but i cant be bothered 
0,"shoot, its almost time to go back to work "
0,"Internet @ work is buggin...can't check facebook, MySpace...wtf I feel so disconnected "
0,@munchiies same here 
0,@brajana win the$ and I ended up gaining about a pound!  than we did it again and i lost about 10 pounds but i lost by .08 pounds to a guy
0,"ff for food then to get ready for last show tonight - Saratoga, back home to UK tomorrow  x"
0,@femalesnkrfiend i knoww  bills got me too broke to hit it up.. i sure could use some doubledutch &amp; bbq tho
0,"ufft homework puts me in an unhappy mood, it's retarded "
0,"@DeeFrey aww  you'll be okay miss. Work is work, I'm gettin out soon thank god! What are you doin today?"
0,@Chris_Gorham Actor Ugh.  Enough of Speidi! 
0,"@KinkyFro lmao You'd think so, wouldn't you, but no, seems to have something to do with beauty tips &amp; cosmetic surgery. Is it a hint? "
0,there is an injured bird stuck in our garden 
0,JUS WOKE UP FROM THE BEST NAP EVA!!!!! oh yeah!!! almost that time for work...  
0,@katiemayyy why were you not in today!? 
0,"in pain b/c of tooth, goin to dentist @ 10:45am, then back thursday 4 the HARD parts...I'm scared b/c I have to do all this shit alone "
0,"Let's see if there's one who cares giving me a wake-up call at 5. Anyone knows my number. Otherwise, I'll be running late for GMHR "
0,the fresh breeze feels amazinggg. taking a quick cat nap and then studying all night for med chem 
0,ohhhh i dnt feel well im full of a cold 
0,@sophiewhybrow Cause  i like mcfly  and  the  jonas  brothers and  she  said she kill me  xx
0,hates it when someone contacts us for a wedding on a date we're booked. Especially when they love us. 
0,"Sore throat go away, come again another day! The flu has such bad timing! I need 3 more days! "
0,UH-OH. Britney spears - &quot;everytime&quot; is on. I'm bound to start crying! Sad song 
0,"@pippsqueak sounds lovely, unfortunately i have no time at all anymore, maybe in august I will. I'm taking 3 summer classes, and working. "
0,I'm sad that I can't ride my bike for the next few days. 
0,@emilyclarexo_t no not yet.. that sucks sooo bad!! maaan.. 
